Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Max Air Temp (F),qc,Min Air Temp (F),qc,Avg Air Temp (F),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (F),qc,Avg Wind Speed (mph),qc,Wind Run (miles),qc,Avg Soil Temp (F),qc
192,Silverwood Lake,San Bernardino,2004-08-02,215,0.25,R,0, ,654, ,8.7, ,73.3,R,53.2, ,64, ,78, ,23, ,43, ,41, ,6.5,R,155.6,R,61.4, 
192,Silverwood Lake,San Bernardino,2004-08-03,216,0.25, ,0, ,671, ,6.5, ,77.1,Y,50, ,64.6, ,71, ,13, ,31, ,33.5, ,5.8,Y,138.5,Y,60.8, 
192,Silverwood Lake,San Bernardino,2004-08-04,217,0.25, ,0, ,652, ,9.1, ,77.8,Y,43.7, ,64.4, ,82, ,25, ,44, ,42.1, ,5.3,Y,126.7,Y,60.3, 
192,Silverwood Lake,San Bernardino,2004-08-05,218,0.24,R,0, ,654, ,9.6, ,76.1,Y,43.3, ,62.7, ,89, ,29, ,49, ,43.5, ,5.6,Y,134.6,Y,60.5, 
192,Silverwood Lake,San Bernardino,2004-08-06,219,0.25, ,0, ,673, ,6.5, ,76.1,Y,40.3, ,61.6, ,80, ,15, ,35, ,33.4, ,6.3,R,151.1,R,60.3, 
192,Silverwood Lake,San Bernardino,2004-08-07,220,0.25, ,0, ,637, ,8.2, ,80.7,Y,39.9, ,64.6, ,75, ,12, ,39, ,39.4, ,4.5, ,108.4, ,59.2,Y
192,Silverwood Lake,San Bernardino,2004-08-08,221,0.25, ,0, ,635, ,11.1, ,84, ,50.3, ,69.4, ,86, ,22, ,45, ,47.2, ,4.1, ,98.9, ,60.3, 
192,Silverwood Lake,San Bernardino,2004-08-09,222,0.26, ,0, ,629, ,11.7, ,85.5, ,50.8, ,70.4, ,89, ,28, ,46, ,48.7, ,4.4, ,105.4, ,61.2, 
192,Silverwood Lake,San Bernardino,2004-08-10,223,0.25, ,0, ,619, ,10.5, ,88.2, ,51.1, ,70.9, ,89, ,21, ,41, ,45.9, ,4, ,96.5, ,61.8, 
192,Silverwood Lake,San Bernardino,2004-08-11,224,0.26, ,0, ,601, ,10.3, ,86.1, ,52.6, ,71.9, ,77, ,25, ,39, ,45.4, ,4.7, ,113, ,62.2, 
192,Silverwood Lake,San Bernardino,2004-08-12,225,0.24, ,0, ,605, ,10.9, ,82.4, ,55.7, ,71, ,72, ,31, ,42, ,46.9, ,5, ,120.5, ,62.7, 
192,Silverwood Lake,San Bernardino,2004-08-13,226,0.14,H,0, ,338, ,14, ,78.8,Y,53.6, ,66.7,H,82,H,38,H,63, ,53.6, ,4.1, ,97.6, ,62.7, 
192,Silverwood Lake,San Bernardino,2004-08-14,227,0.17,R,0, ,476, ,16.4,Y,75.5,R,58.9, ,68.2, ,87, ,58, ,70,Y,58,Y,5.3,Y,127.6,Y,63.1, 
192,Silverwood Lake,San Bernardino,2004-08-15,228,0.22, ,0, ,612, ,13.3, ,76.5,Y,50.6, ,65, ,92, ,46, ,63, ,52.2, ,4.8, ,115.6, ,63.4, 
192,Silverwood Lake,San Bernardino,2004-08-16,229,0.22, ,0, ,610, ,13, ,77.2,Y,47.6, ,63.5, ,94, ,44, ,65, ,51.5, ,4.5, ,107.9, ,62.8, 
192,Silverwood Lake,San Bernardino,2004-08-17,230,0.23, ,0, ,593, ,9.8, ,78.8,Y,45.9, ,64.1, ,86, ,28, ,48, ,44.1, ,4.2, ,101.7, ,62.3, 
192,Silverwood Lake,San Bernardino,2004-08-18,231,0.23, ,0, ,607, ,9, ,80,Y,46, ,64.4, ,82, ,25, ,43, ,41.7, ,4.3, ,103.1, ,61.8, 
192,Silverwood Lake,San Bernardino,2004-08-19,232,0.24, ,0, ,584, ,8.7, ,76.8,Y,52.3, ,66.3, ,58, ,24, ,40, ,40.9, ,5.6,Y,134.2,Y,61.6, 
192,Silverwood Lake,San Bernardino,2004-08-20,233,0.22, ,0, ,562, ,10, ,77.9,Y,47.1, ,64.4, ,84, ,27, ,49, ,44.6, ,4.6, ,111.3, ,61.5, 
192,Silverwood Lake,San Bernardino,2004-08-21,234,0.21,R,0, ,586, ,12.1, ,73.2,R,47.5, ,61.4,H,89,H,40,H,65, ,49.5, ,5.7,Y,136.4,Y,61.2, 
192,Silverwood Lake,San Bernardino,2004-08-22,235,0.22,R,0, ,616, ,8.3, ,,S,43, ,59.3,H,84,H,24,H,48, ,39.7, ,5.7,Y,137.6,Y,60.9, 
192,Silverwood Lake,San Bernardino,2004-08-23,236,0.23,R,0, ,619, ,9.5, ,,S,47.9, ,57.1,H,83,H,28,H,59, ,43.1, ,6.9,R,166.6,R,60,Y
192,Silverwood Lake,San Bernardino,2004-08-24,237,0.23,R,0, ,603, ,9.2, ,,S,49.2, ,59.6,H,87,H,28,H,53, ,42.3, ,5.9,Y,142.7,Y,60,Y
192,Silverwood Lake,San Bernardino,2004-08-25,238,0.21,R,0, ,601, ,10.8, ,,S,43.9, ,59.7,H,88,H,45,H,62, ,46.7, ,6.2,R,148.1,R,59.9,Y
192,Silverwood Lake,San Bernardino,2004-08-26,239,0.21,R,0, ,604, ,11.7, ,,S,48.4, ,61.4,H,81,H,50,H,63, ,48.7, ,6,Y,143.1,Y,60.2,Y
192,Silverwood Lake,San Bernardino,2004-08-27,240,0.21, ,0, ,603, ,8.6, ,82.4, ,38.9, ,59.9, ,92, ,20, ,49, ,40.8, ,3.3, ,79.5, ,59.6,Y
192,Silverwood Lake,San Bernardino,2004-08-28,241,0.22, ,0, ,601, ,9.4, ,81.1,Y,41.9, ,62.8, ,88, ,23, ,48, ,42.9, ,4, ,96.1, ,59.1,Y
192,Silverwood Lake,San Bernardino,2004-08-29,242,0.23, ,0, ,602, ,9, ,80.2,Y,43.4, ,64, ,86, ,27, ,44, ,41.7, ,4.9, ,118.7, ,59.2,Y
192,Silverwood Lake,San Bernardino,2004-08-30,243,0.23,R,0, ,608, ,6.8, ,81.2, ,42.9, ,66, ,69, ,13, ,31, ,34.5, ,5.5,Y,130.9,Y,59.2,Y
192,Silverwood Lake,San Bernardino,2004-08-31,244,0.23, ,0, ,597, ,7.2, ,84.1, ,44.6, ,66.3, ,75, ,14, ,33, ,36, ,4.4, ,106.7, ,59.1,Y
192,Silverwood Lake,San Bernardino,2004-09-01,245,0.23,R,0, ,592, ,6.7, ,84.2, ,44.2, ,64.5, ,81, ,9, ,32, ,34.2, ,4.2, ,100.9, ,59.1, 
192,Silverwood Lake,San Bernardino,2004-09-02,246,0.24,R,0, ,583, ,8.2, ,79.1, ,44.4, ,65.7, ,72, ,23, ,38, ,39.4, ,6.7,R,161.9,R,58.9, 
192,Silverwood Lake,San Bernardino,2004-09-03,247,0.19, ,0.01, ,575, ,9, ,69.5,Y,39.9, ,57.6, ,95, ,16, ,56, ,41.9, ,4.7, ,113.7, ,59, 
192,Silverwood Lake,San Bernardino,2004-09-04,248,0.19, ,0, ,582, ,5.3, ,73.9, ,34.1, ,53.4, ,91, ,15, ,38, ,28.5, ,3.6, ,87.3, ,57.7, 
192,Silverwood Lake,San Bernardino,2004-09-05,249,0.19, ,0, ,577, ,5.8, ,80.2, ,35.2, ,56.9, ,79, ,15, ,36, ,30.6, ,2.8, ,66.5, ,56.4, 
192,Silverwood Lake,San Bernardino,2004-09-06,250,0.2, ,0, ,569, ,6.7, ,82.9, ,37.9, ,59.3, ,77, ,15, ,39, ,34.3, ,2.9, ,69.1, ,56.2, 
192,Silverwood Lake,San Bernardino,2004-09-07,251,0.2, ,0.01, ,560, ,7.4, ,85.7, ,38.6, ,61.8, ,81, ,14, ,39, ,36.9, ,3, ,70.9, ,56.3, 
192,Silverwood Lake,San Bernardino,2004-09-08,252,0.21, ,0, ,548, ,9.6, ,84.7, ,43.8, ,66.4, ,84, ,21, ,43, ,43.4, ,3.9, ,94.5, ,56.9, 
192,Silverwood Lake,San Bernardino,2004-09-09,253,0.12, ,0.07, ,356, ,15,Y,81.7, ,55.4,Y,69.1, ,89, ,37, ,62,Y,55.4,Y,3.8, ,92.2, ,58.6, 
192,Silverwood Lake,San Bernardino,2004-09-10,254,0.19, ,0, ,526, ,15.1,Y,79.1, ,53.9, ,68.6, ,96, ,45, ,63,Y,55.7,Y,4.9, ,117.2, ,60.1, 
192,Silverwood Lake,San Bernardino,2004-09-11,255,0.2, ,0, ,536, ,14.4,Y,78.5, ,53.5, ,67.9, ,92, ,42, ,62,Y,54.4,Y,5.5,Y,130.9,Y,60.9, 
192,Silverwood Lake,San Bernardino,2004-09-12,256,0.21, ,0, ,532, ,9.3, ,74.7, ,53.3, ,65.4, ,87, ,26, ,44, ,42.7, ,5.9,Y,140.6,Y,61.2, 
192,Silverwood Lake,San Bernardino,2004-09-13,257,0.19, ,0, ,534, ,9.3, ,75.4, ,49.4, ,63.7, ,83, ,22, ,46, ,42.7, ,5.1, ,123.1, ,60.4, 
192,Silverwood Lake,San Bernardino,2004-09-14,258,0.19, ,0, ,543, ,8.5, ,80.8, ,40.2, ,59.5, ,92, ,20, ,49, ,40.4, ,3.1, ,74.5, ,59.7, 
192,Silverwood Lake,San Bernardino,2004-09-15,259,0.19, ,0, ,530, ,9.5, ,79.3, ,40.8, ,60.7, ,90, ,25, ,52, ,43.1, ,4.2, ,100.6, ,58.7, 
192,Silverwood Lake,San Bernardino,2004-09-16,260,0.2, ,0, ,536, ,9.2, ,75.3, ,44.9, ,61.2, ,90, ,25, ,50, ,42.4, ,5.1, ,122.6, ,58.8, 
192,Silverwood Lake,San Bernardino,2004-09-17,261,0.22, ,0, ,526, ,8.9, ,72.6, ,46.2, ,64.8, ,78, ,29, ,42, ,41.5, ,8.3,R,199,R,58.7, 
192,Silverwood Lake,San Bernardino,2004-09-18,262,0.19, ,0, ,524, ,8.8, ,66.9,Y,47.7, ,58.8, ,95, ,28, ,52, ,41.1, ,8.8,R,211.5,R,58.4, 
192,Silverwood Lake,San Bernardino,2004-09-19,263,0.17,H,0, ,317, ,9.2, ,,S,36.2, ,46.6,H,98,H,77,H,85, ,42.2, ,8.9,R,213.8,R,57.7, 
192,Silverwood Lake,San Bernardino,2004-09-20,264,0.14,R,0, ,494, ,6.4, ,59.9,R,29.5,Y,45.3, ,98, ,35, ,62, ,33, ,3.7, ,89.4, ,55.9, 
192,Silverwood Lake,San Bernardino,2004-09-21,265,0.18,R,0, ,521, ,4.5, ,63.1,R,39.7, ,50.9, ,64, ,22, ,35, ,24.5, ,6.3,Y,150.4,Y,54.6, 
192,Silverwood Lake,San Bernardino,2004-09-22,266,0.18, ,0, ,518, ,4.5, ,67.9,Y,34.1, ,51, ,75, ,18, ,36, ,24.7, ,4.5, ,109.1, ,53.7,Y
192,Silverwood Lake,San Bernardino,2004-09-23,267,0.17, ,0, ,495, ,5.4, ,76.6, ,33.4, ,53.2, ,79, ,16, ,39, ,28.9, ,2.8, ,67.9, ,53.2,Y
192,Silverwood Lake,San Bernardino,2004-09-24,268,0.17, ,0, ,504, ,5.7, ,78.9, ,34.4, ,55, ,80, ,14, ,39, ,30.4, ,2.9, ,69, ,53.2,Y
192,Silverwood Lake,San Bernardino,2004-09-25,269,0.17, ,0, ,489, ,6.2, ,83.4, ,36.1, ,57.4, ,80, ,14, ,38, ,32.2, ,2.5, ,60.6, ,53.3,Y
192,Silverwood Lake,San Bernardino,2004-09-26,270,0.19, ,0, ,481, ,6.2, ,78.9, ,38.8, ,60.8, ,78, ,15, ,34, ,32.2, ,4.5, ,107.6, ,53.8,Y
192,Silverwood Lake,San Bernardino,2004-09-27,271,0.2,R,0, ,486, ,5, ,74.6, ,38.7, ,61, ,61, ,16, ,27, ,27.2, ,6.3,Y,150.4,Y,54.2, 
192,Silverwood Lake,San Bernardino,2004-09-28,272,0.18, ,0, ,491, ,6, ,64.8,Y,46.8, ,57, ,80, ,18, ,38, ,31.5, ,8.2,R,197.8,R,54.2, 
192,Silverwood Lake,San Bernardino,2004-09-29,273,0.13,R,0.01, ,473, ,8.3, ,,S,37.6, ,47.6,H,95,H,51,H,74, ,39.7, ,4.9, ,117.4, ,53.9,Y
192,Silverwood Lake,San Bernardino,2004-09-30,274,0.14,R,0.02, ,461, ,8.5, ,65.8,Y,32.3, ,46,H,98,H,45,H,81, ,40.4, ,3.3, ,79.3, ,53.1,Y
192,Silverwood Lake,San Bernardino,2004-10-01,275,0.14, ,0, ,461, ,8, ,68, ,33.8, ,50.9, ,95, ,29, ,63, ,38.7, ,3.4, ,82.2, ,52.6, 
192,Silverwood Lake,San Bernardino,2004-10-02,276,0.15, ,0, ,465, ,7.7, ,71.3, ,34.6, ,52, ,93, ,23, ,58, ,37.8, ,3, ,70.8, ,52.6, 
192,Silverwood Lake,San Bernardino,2004-10-03,277,0.14, ,0.01, ,452, ,7.8, ,74.4, ,35, ,53, ,95, ,28, ,57, ,38.2, ,2.6, ,62.4, ,52.6, 
192,Silverwood Lake,San Bernardino,2004-10-04,278,0.15, ,0.01, ,455, ,7.5, ,70.8, ,36, ,52.3, ,93, ,25, ,56, ,37, ,3.4, ,82.4, ,52.6, 
192,Silverwood Lake,San Bernardino,2004-10-05,279,0.15, ,0, ,434, ,6, ,74, ,33.5, ,52.4, ,87, ,19, ,44, ,31.4, ,3.3, ,78.1, ,52.2, 
192,Silverwood Lake,San Bernardino,2004-10-06,280,0.14, ,0, ,438, ,6.4, ,77.3, ,35.2, ,53.8, ,84, ,18, ,45, ,33.1, ,2.6, ,61.5, ,51.7, 
192,Silverwood Lake,San Bernardino,2004-10-07,281,0.15, ,0.06, ,439, ,6.2, ,75.5, ,36.6, ,54.1, ,83, ,17, ,43, ,32.3, ,3.3, ,78.1, ,51.7, 
192,Silverwood Lake,San Bernardino,2004-10-08,282,0.16, ,0.03, ,421, ,5.7, ,79.1, ,36.1, ,57.8, ,80, ,15, ,35, ,30.3, ,3.7, ,88.8, ,51.7, 
192,Silverwood Lake,San Bernardino,2004-10-09,283,0.16, ,0, ,427, ,6.3, ,68.1, ,38.7, ,55.1, ,80, ,24, ,42, ,32.6, ,5.9,Y,142.4,Y,52.1, 
192,Silverwood Lake,San Bernardino,2004-10-10,284,0.13, ,0.01, ,421, ,6.8, ,66.3, ,31.7, ,48.2, ,97, ,28, ,59, ,34.5, ,4.2, ,100.7, ,51.7, 
192,Silverwood Lake,San Bernardino,2004-10-11,285,0.12, ,0, ,386, ,6.6, ,66.7, ,32.4, ,50.2, ,94, ,31, ,53, ,33.9, ,3.6, ,87.1, ,50.8, 
192,Silverwood Lake,San Bernardino,2004-10-12,286,0.12, ,0, ,367, ,7.6, ,69, ,40.3, ,54.6, ,86, ,32, ,53, ,37.6, ,4.4, ,104.5, ,51, 
192,Silverwood Lake,San Bernardino,2004-10-13,287,0.16, ,0, ,414, ,6.1, ,73.2, ,38.3, ,59, ,85, ,21, ,36, ,31.9, ,4.5, ,109.1, ,51.1, 
192,Silverwood Lake,San Bernardino,2004-10-14,288,0.14, ,0, ,418, ,4.7, ,75.7, ,35.6, ,53.3, ,73, ,11, ,34, ,25.8, ,3.2, ,77.5, ,51.1, 
192,Silverwood Lake,San Bernardino,2004-10-15,289,0.15, ,0, ,411, ,5.2, ,71.7, ,32.5, ,53.9, ,74, ,15, ,37, ,28.1, ,4.2, ,99.9, ,50.4, 
192,Silverwood Lake,San Bernardino,2004-10-16,290,0.11, ,0.04, ,366, ,8.6, ,60, ,44.7, ,51.6, ,97, ,38, ,66, ,40.7, ,8.9,R,212.8,R,50.9, 
192,Silverwood Lake,San Bernardino,2004-10-17,291,0, ,1.44, ,52, ,10, ,47.1,R,43.2, ,45, ,98, ,96, ,98, ,44.4, ,10.1,R,241.8,R,50.9, 
192,Silverwood Lake,San Bernardino,2004-10-18,292,0,R,0.81, ,66, ,9.5, ,46.3,R,42, ,44.3, ,98, ,91, ,96, ,43.3, ,9.4,R,226,R,50.3, 
192,Silverwood Lake,San Bernardino,2004-10-19,293,0, ,2.63, ,75, ,9.7, ,47.7,R,41.9, ,44.7, ,98, ,92, ,96, ,43.7, ,12.5,R,300,R,49.6, 
192,Silverwood Lake,San Bernardino,2004-10-20,294,0,R,6.77, ,33, ,9.5, ,47.9,R,39.7, ,43.6, ,98, ,95, ,98, ,43.1, ,8.5,R,205,R,46.5, 
192,Silverwood Lake,San Bernardino,2004-10-21,295,0.05,R,0, ,251, ,7.5, ,47.6,R,35, ,40.4, ,98, ,64, ,88, ,37.2, ,4.7, ,112.2, ,45.5, 
192,Silverwood Lake,San Bernardino,2004-10-22,296,0.09, ,0, ,393, ,6.2, ,57,Y,26.7, ,39.6, ,99, ,41, ,76, ,32.5, ,2.5, ,60.9, ,45.2, 
192,Silverwood Lake,San Bernardino,2004-10-23,297,0.1, ,0, ,388, ,6.7, ,54.5,Y,27.5, ,42.8, ,99, ,46, ,71, ,34.2, ,4.4, ,105.6, ,44.3, 
192,Silverwood Lake,San Bernardino,2004-10-24,298,0.09, ,0, ,379, ,7.1, ,54.1,Y,29.3, ,43.4, ,95, ,34, ,74, ,35.8, ,4, ,96.2, ,44.7, 
192,Silverwood Lake,San Bernardino,2004-10-25,299,0.03, ,0, ,196, ,8.6, ,49.5,Y,40.7, ,43.6, ,97, ,75, ,90, ,40.7, ,6,Y,143.5,Y,45.3, 
192,Silverwood Lake,San Bernardino,2004-10-26,300,0,R,1.28, ,70, ,7.9, ,42.4,R,36.8, ,39.5, ,98, ,90, ,95, ,38.3, ,9.9,R,237.8,R,45.5, 
192,Silverwood Lake,San Bernardino,2004-10-27,301,0.05,R,2.89, ,85, ,6.9, ,,S,32.3, ,35.8,H,98,H,90,H,96, ,34.9, ,7.2,R,172,R,,S
192,Silverwood Lake,San Bernardino,2004-10-28,302,0.04,R,0.21, ,214, ,6.7, ,44.4,R,30.5, ,36.6, ,98, ,79, ,92, ,34.4, ,3.7, ,88.1, ,35.9,R
192,Silverwood Lake,San Bernardino,2004-10-29,303,0.07, ,0, ,344, ,5.6, ,50,Y,25.8, ,35.4, ,99, ,51, ,79, ,29.6, ,2.8, ,68, ,36.9,R
192,Silverwood Lake,San Bernardino,2004-10-30,304,0.09, ,0, ,362, ,5.4, ,56.2,Y,25.3, ,37.3, ,98, ,34, ,72, ,29.2, ,3.2, ,76.8, ,36.9,R
192,Silverwood Lake,San Bernardino,2004-10-31,305,0.09, ,0, ,355, ,5.6, ,52.3,Y,24.9, ,39.4, ,97, ,49, ,68, ,29.8, ,5.4, ,130, ,37,R
192,Silverwood Lake,San Bernardino,2004-11-01,306,0.13, ,0, ,356, ,2.4, ,46.7, ,34.6, ,40.2, ,36, ,23, ,28, ,9.9, ,9.8,R,235.3,R,37.2, 
192,Silverwood Lake,San Bernardino,2004-11-02,307,0.1, ,0, ,351, ,3.3, ,55.1, ,25.1, ,38, ,79, ,21, ,42, ,17.2, ,3.4, ,82, ,37, 
192,Silverwood Lake,San Bernardino,2004-11-03,308,0.11,R,0, ,347, ,4.5, ,56.3, ,24, ,40.2, ,96, ,20, ,53, ,24.3, ,7,Y,167.6,Y,36.9, 
192,Silverwood Lake,San Bernardino,2004-11-04,309,0.05, ,0, ,256, ,6.8, ,46.7, ,30.3, ,37.6, ,99, ,67, ,88, ,34.5, ,9,R,217.2,R,37.9, 
192,Silverwood Lake,San Bernardino,2004-11-05,310,0.12, ,0, ,341, ,4.6, ,59.9, ,30.6, ,48.5, ,73, ,27, ,40, ,25.2, ,6.3, ,151.6, ,38.3, 
192,Silverwood Lake,San Bernardino,2004-11-06,311,0.09, ,0, ,333, ,5.7, ,60.9, ,32.4, ,43.8, ,86, ,29, ,58, ,30.1, ,4.7, ,114, ,39.2, 
192,Silverwood Lake,San Bernardino,2004-11-07,312,0.05, ,0.01, ,236, ,6.6, ,49, ,26.5, ,38, ,99, ,61, ,85, ,33.9, ,3.6, ,86.3, ,39.2, 
192,Silverwood Lake,San Bernardino,2004-11-08,313,0.02, ,0.13, ,139, ,7.9,Y,45.1, ,36.9, ,40.2, ,98, ,83, ,94,Y,38.6,Y,4.2, ,99.8, ,39.7, 
192,Silverwood Lake,San Bernardino,2004-11-09,314,0.07, ,0, ,310, ,7.8,Y,53.6, ,29.9, ,41.2, ,99, ,65, ,89,Y,38.1,Y,3.6, ,85.5, ,40.7, 
192,Silverwood Lake,San Bernardino,2004-11-10,315,0.08, ,0, ,325, ,7.3,Y,55.4, ,26.6, ,40, ,100, ,62, ,87,Y,36.5,Y,3.8, ,90.9, ,40.4, 
192,Silverwood Lake,San Bernardino,2004-11-11,316,0.04, ,0.01, ,219, ,8,Y,47.7, ,34.4, ,41.7, ,98, ,76, ,89,Y,38.7,Y,5.3, ,127.4, ,40.6, 
192,Silverwood Lake,San Bernardino,2004-11-12,317,0.06, ,0, ,246, ,6.4, ,49.6, ,28.1, ,38.2, ,99, ,51, ,82, ,33.3, ,5.6, ,133.8, ,41, 
192,Silverwood Lake,San Bernardino,2004-11-13,318,0.06, ,0, ,238, ,6, ,50.4, ,27.8, ,39.5, ,99, ,54, ,73, ,31.5, ,4.9, ,116.9, ,40.2, 
192,Silverwood Lake,San Bernardino,2004-11-14,319,0.09, ,0, ,312, ,6, ,51.9, ,36.3, ,44.8, ,79, ,46, ,60, ,31.6, ,8.7,R,208.9,R,40.3, 
192,Silverwood Lake,San Bernardino,2004-11-15,320,0.09, ,0, ,313, ,5.6, ,53.5, ,28, ,42.2, ,96, ,42, ,61, ,30, ,5.3, ,128, ,40.6, 
192,Silverwood Lake,San Bernardino,2004-11-16,321,0.07, ,0, ,300, ,6, ,56.9, ,25.9, ,38.9, ,99, ,42, ,75, ,31.6, ,2.3, ,54.4, ,40, 
192,Silverwood Lake,San Bernardino,2004-11-17,322,0.07, ,0, ,297, ,6.3, ,58, ,27.1, ,38.8, ,99, ,47, ,79, ,32.8, ,2.3, ,54.9, ,39.9, 
192,Silverwood Lake,San Bernardino,2004-11-18,323,0.08, ,0, ,304, ,5.9, ,57.6, ,25.5, ,38.5, ,99, ,40, ,74, ,31.1, ,2.8, ,67.5, ,39.5, 
192,Silverwood Lake,San Bernardino,2004-11-19,324,0.07, ,0, ,296, ,5.8, ,60.8, ,24.8, ,37.8, ,99, ,34, ,75, ,30.6, ,2.8, ,66.6, ,39, 
192,Silverwood Lake,San Bernardino,2004-11-20,325,0.05, ,0.01, ,252, ,6.1, ,53.9, ,24.3, ,36, ,99, ,49, ,85, ,31.8, ,4, ,96, ,38.7, 
192,Silverwood Lake,San Bernardino,2004-11-21,326,0,R,0, ,84, ,4.6, ,27.9,R,23.3, ,25.5, ,98, ,97, ,97, ,24.9, ,8.1,R,193.4,R,38.8, 
192,Silverwood Lake,San Bernardino,2004-11-22,327,0.01,R,0.11, ,142, ,4.9, ,32.2,R,17.4, ,26.9, ,99, ,95, ,99, ,26.8, ,4.7, ,113.2, ,38.2, 
192,Silverwood Lake,San Bernardino,2004-11-23,328,0.05, ,0.33, ,287, ,4.9, ,51.2, ,14.8, ,27.8, ,99, ,57, ,94, ,26.4, ,1.6, ,38.8, ,37.9, 
192,Silverwood Lake,San Bernardino,2004-11-24,329,0.06, ,0, ,285, ,4.1, ,48.8, ,14.2,Y,28.6, ,99, ,38, ,77, ,22.3, ,3, ,71.6, ,37.6, 
192,Silverwood Lake,San Bernardino,2004-11-25,330,0.06, ,0, ,274, ,4.2, ,58.6, ,16.7, ,33.2, ,93, ,20, ,65, ,22.9, ,2.8, ,66.4, ,37.3, 
192,Silverwood Lake,San Bernardino,2004-11-26,331,0.07, ,0, ,290, ,5.7, ,62.9, ,24.9, ,40.3, ,95, ,34, ,67, ,30.3, ,4, ,96.3, ,37, 
192,Silverwood Lake,San Bernardino,2004-11-27,332,0.02, ,0.64, ,122, ,6.8, ,46.7, ,29.4, ,40, ,99, ,50, ,81, ,34.7, ,6.7,Y,160.3,Y,36.6, 
192,Silverwood Lake,San Bernardino,2004-11-28,333,0.07, ,0, ,296, ,3.2, ,35.1,Y,23.5, ,29.3, ,93, ,31, ,58, ,16.2, ,10,R,241,R,36.1, 
192,Silverwood Lake,San Bernardino,2004-11-29,334,0.07, ,0, ,296, ,2, ,32.9,R,11,Y,24, ,78, ,34, ,47, ,6.5, ,8.2,R,196.2,R,35.9, 
192,Silverwood Lake,San Bernardino,2004-11-30,335,0.06, ,0, ,290, ,2.3, ,47.9, ,6.8,R,24.1, ,84, ,11, ,52, ,9.2, ,2.4, ,57.9, ,35.5, 
192,Silverwood Lake,San Bernardino,2004-12-01,336,0.05, ,0, ,288, ,2.5, ,39.8, ,9.6, ,22.4, ,91, ,28, ,60, ,10.7, ,2.8, ,68.2, ,35.1, 
192,Silverwood Lake,San Bernardino,2004-12-02,337,0.06, ,0, ,284, ,2.7, ,37.4, ,10.2, ,24.3, ,93, ,39, ,61, ,12.7, ,4.4, ,105.8, ,34.8, 
192,Silverwood Lake,San Bernardino,2004-12-03,338,0.05, ,0, ,282, ,2.8, ,40.4, ,15.2, ,25.4, ,87, ,34, ,61, ,13.7, ,3.3, ,79.9, ,34.5, 
192,Silverwood Lake,San Bernardino,2004-12-04,339,0.05, ,0, ,248, ,4.1, ,39.1, ,13.3, ,27.5, ,99, ,40, ,80, ,22.1, ,5.3, ,126.2, ,34.2, 
192,Silverwood Lake,San Bernardino,2004-12-05,340,0, ,0.09, ,79, ,5.8, ,35.4,Y,29.5, ,31.4, ,99, ,94, ,98, ,30.9, ,5, ,119.6, ,34.1, 
192,Silverwood Lake,San Bernardino,2004-12-06,341,0.01, ,0.07, ,126, ,5.8, ,36.2, ,19.2, ,31.6, ,100, ,85, ,97, ,30.7, ,5.3, ,127.3, ,34.1, 
192,Silverwood Lake,San Bernardino,2004-12-07,342,0.01, ,0, ,89, ,6, ,40, ,31.5, ,33.7, ,98, ,75, ,92, ,31.7, ,6.7,Y,161.1,Y,34.1, 
192,Silverwood Lake,San Bernardino,2004-12-08,343,0.05, ,0, ,250, ,7.2,Y,52.3, ,32, ,39.4, ,98, ,64, ,88,Y,36.1,Y,4.5, ,108.8, ,34.1, 
192,Silverwood Lake,San Bernardino,2004-12-09,344,0.06, ,0, ,274, ,6.6,Y,52.7, ,27.5, ,37.7, ,99, ,57, ,87,Y,34.1,Y,3.6, ,87.1, ,34.2, 
192,Silverwood Lake,San Bernardino,2004-12-10,345,0.06, ,0, ,267, ,6.7,Y,60.2, ,25.8, ,37.9, ,99, ,54, ,86,Y,34.2,Y,2.4, ,57.4, ,34.5, 
192,Silverwood Lake,San Bernardino,2004-12-11,346,0.07, ,0, ,266, ,6.1,Y,69.2, ,26.1, ,40.6, ,99, ,23, ,71,Y,32,Y,2.2, ,51.9, ,34.8, 
192,Silverwood Lake,San Bernardino,2004-12-12,347,0.07, ,0, ,267, ,6, ,61.1, ,28.9, ,42.8, ,96, ,32, ,64, ,31.4, ,3.7, ,89.1, ,35.3, 
192,Silverwood Lake,San Bernardino,2004-12-13,348,0.07, ,0, ,268, ,5.6, ,67.2, ,26.4, ,39.8, ,98, ,24, ,68, ,30, ,2.4, ,57.6, ,35.9, 
192,Silverwood Lake,San Bernardino,2004-12-14,349,0.06, ,0, ,264, ,5.6, ,58.5, ,24.2, ,36.4, ,99, ,44, ,77, ,29.9, ,2.4, ,57, ,35.9, 
192,Silverwood Lake,San Bernardino,2004-12-15,350,0.09, ,0, ,266, ,4.3, ,55, ,24.2, ,40.7, ,95, ,30, ,49, ,23.3, ,5.8, ,139.2, ,35.8, 
192,Silverwood Lake,San Bernardino,2004-12-16,351,0.1, ,0, ,267, ,3.5, ,48.2, ,36.9,Y,41.9, ,48, ,33, ,38, ,18.5, ,9.3,R,223.2,R,36, 
